,gross_p50,gross_p10,gross_p90,p50,p10,p90,solar_mw
2025-06-12 16:30:00,7420.952358359297,6800.391683788023,8015.587537843496,7420.952358359297,6800.391683788023,8015.587537843496,0.0
2025-06-12 16:45:00,7349.987104327256,6733.637141059748,7936.052310499975,7349.987104327256,6733.637141059748,7936.052310499975,0.0
2025-06-12 17:00:00,7269.657492239978,6657.49879338721,7846.260364355028,7269.657492239978,6657.49879338721,7846.260364355028,0.0
2025-06-12 17:15:00,7157.415820155126,6548.026721043804,7721.434274453617,7157.415820155126,6548.026721043804,7721.434274453617,0.0
2025-06-12 17:30:00,7027.978913626605,6421.5748698931775,7577.727908374496,7027.978913626605,6421.5748698931775,7577.727908374496,0.0
2025-06-12 17:45:00,6909.971117699939,6306.014943637622,7446.699255959395,6909.971117699939,6306.014943637622,7446.699255959395,0.0
2025-06-12 18:00:00,6786.232217184872,6184.661579683483,7309.435344822115,6786.232217184872,6184.661579683483,7309.435344822115,0.0
2025-06-12 18:15:00,6667.360756454606,6073.900226135613,7177.402273909688,6667.360756454606,6073.900226135613,7177.402273909688,0.0
2025-06-12 18:30:00,6574.150223150222,5987.929530821131,7073.7450807334,6574.150223150222,5987.929530821131,7073.7450807334,0.0
2025-06-12 18:45:00,6536.903446837588,5956.258269779766,7031.870596542047,6536.903446837588,5956.258269779766,7031.870596542047,0.0
2025-06-12 19:00:00,6486.129351934086,5911.275360954296,6975.1774193624005,6486.129351934086,5911.275360954296,6975.1774193624005,0.0
2025-06-12 19:15:00,6483.47972593665,5911.385479912428,6971.687913052156,6483.47972593665,5911.385479912428,6971.687913052156,0.0
2025-06-12 19:30:00,6535.999782069723,5965.079306287261,7029.1108855469565,6535.999782069723,5965.079306287261,7029.1108855469565,0.0
2025-06-12 19:45:00,6592.740641510282,6022.792872688237,7091.283714550103,6592.740641510282,6022.792872688237,7091.283714550103,0.0
2025-06-12 20:00:00,6654.151951322954,6084.984219388196,7158.702543674326,6654.151951322954,6084.984219388196,7158.702543674326,0.0
2025-06-12 20:15:00,6762.337246878395,6188.6132176109895,7277.927244853735,6762.337246878395,6188.6132176109895,7277.927244853735,0.0
2025-06-12 20:30:00,6850.8772988187575,6273.097342111699,7375.593230008233,6850.8772988187575,6273.097342111699,7375.593230008233,0.0
2025-06-12 20:45:00,6964.395935725009,6381.886050497102,7500.890814085431,6964.395935725009,6381.886050497102,7500.890814085431,0.0
2025-06-12 21:00:00,7036.998770429783,6450.871234734416,7581.180108438359,7036.998770429783,6450.871234734416,7581.180108438359,0.0
2025-06-12 21:15:00,7218.39656049062,6626.985049231827,7781.449126332937,7218.39656049062,6626.985049231827,7781.449126332937,0.0
2025-06-12 21:30:00,7304.923432875385,6707.590333731622,7876.7602313392335,7304.923432875385,6707.590333731622,7876.7602313392335,0.0
2025-06-12 21:45:00,7491.060770327933,6877.2390631345415,8080.811489850387,7491.060770327933,6877.2390631345415,8080.811489850387,0.0
2025-06-12 22:00:00,7590.810091738635,6968.45104004147,8190.52107294468,7590.810091738635,6968.45104004147,8190.52107294468,0.0
2025-06-12 22:15:00,7671.985605142487,7041.251425334487,8280.065952499268,7671.985605142487,7041.251425334487,8280.065952499268,0.0
2025-06-12 22:30:00,7750.624938186476,7112.142322623175,8366.955832121594,7750.624938186476,7112.142322623175,8366.955832121594,0.0
2025-06-12 22:45:00,7793.11777946717,7150.046518381479,8414.370167088704,7793.11777946717,7150.046518381479,8414.370167088704,0.0
2025-06-12 23:00:00,7795.152102918743,7150.810794665052,8417.555079694881,7795.152102918743,7150.810794665052,8417.555079694881,0.0
