,gross_p50,gross_p10,gross_p90,p50,p10,p90,solar_mw
2025-06-12 08:45:00,5549.030767569181,4999.286789160824,5989.897713351513,5549.030767569181,4999.286789160824,5989.897713351513,0.0
2025-06-12 09:00:00,5644.303715175321,5088.836432217508,6094.842704065622,5644.303715175321,5088.836432217508,6094.842704065622,0.0
2025-06-12 09:15:00,5820.657026175003,5258.468166177505,6289.02890849755,5820.657026175003,5258.468166177505,6289.02890849755,0.0
2025-06-12 09:30:00,5962.247994430598,5394.210769315341,6444.803171798356,5962.247994430598,5394.210769315341,6444.803171798356,0.0
2025-06-12 09:45:00,6083.278458823134,5509.865049951655,6577.823286910944,6083.278458823134,5509.865049951655,6577.823286910944,0.0
2025-06-12 10:00:00,6188.859930491832,5610.385342506053,6693.726703343891,6188.859930491832,5610.385342506053,6693.726703343891,0.0
2025-06-12 10:15:00,6289.145988880113,5706.84435207514,6803.665275967138,6289.145988880113,5706.84435207514,6803.665275967138,0.0
2025-06-12 10:30:00,6362.319113740903,5776.778755410715,6883.636045864001,6362.319113740903,5776.778755410715,6883.636045864001,0.0
2025-06-12 10:45:00,6441.838308895432,5852.732512093398,6970.526399454434,6441.838308895432,5852.732512093398,6970.526399454434,0.0
2025-06-12 11:00:00,6494.250282963057,5902.13044490959,7027.463258555418,6494.250282963057,5902.13044490959,7027.463258555418,0.0
2025-06-12 11:15:00,6423.188042611964,5832.380742725025,6948.176822441294,6423.188042611964,5832.380742725025,6948.176822441294,0.0
2025-06-12 11:30:00,6483.164001361531,5889.950354267128,7013.277786862384,6483.164001361531,5889.950354267128,7013.277786862384,0.0
2025-06-12 11:45:00,6541.048693930667,5945.260578423705,7076.015875517568,6541.048693930667,5945.260578423705,7076.015875517568,0.0
2025-06-12 12:00:00,6723.351880727789,6121.41752581854,7275.854442365157,6723.351880727789,6121.41752581854,7275.854442365157,0.0
2025-06-12 12:15:00,6776.780198189813,6173.110552123856,7333.536879057625,6776.780198189813,6173.110552123856,7333.536879057625,0.0
2025-06-12 12:30:00,6861.261275896366,6254.759573013021,7425.4092532531295,6861.261275896366,6254.759573013021,7425.4092532531295,0.0
2025-06-12 12:45:00,6898.198748029662,6289.862318312579,7464.836715031307,6898.198748029662,6289.862318312579,7464.836715031307,0.0
2025-06-12 13:00:00,6839.169935345847,6231.283076469531,7398.446538294969,6839.169935345847,6231.283076469531,7398.446538294969,0.0
2025-06-12 13:15:00,6884.619374314865,6277.008242196294,7446.785826634723,6884.619374314865,6277.008242196294,7446.785826634723,0.0
2025-06-12 13:30:00,6944.2093769094645,6336.19196183892,7510.696204399097,6944.2093769094645,6336.19196183892,7510.696204399097,0.0
2025-06-12 13:45:00,7074.0721933399245,6463.456362693396,7652.061400809904,7074.0721933399245,6463.456362693396,7652.061400809904,0.0
2025-06-12 14:00:00,7164.8716772554635,6552.389169565118,7750.361049755304,7164.8716772554635,6552.389169565118,7750.361049755304,0.0
2025-06-12 14:15:00,7342.283572108412,6726.411729628758,7944.412416201999,7342.283572108412,6726.411729628758,7944.412416201999,0.0
2025-06-12 14:30:00,7433.824001137573,6812.90492189486,8043.2854991702525,7433.824001137573,6812.90492189486,8043.2854991702525,0.0
2025-06-12 14:45:00,7498.047778965707,6872.585492532062,8112.0747190825805,7498.047778965707,6872.585492532062,8112.0747190825805,0.0
2025-06-12 15:00:00,7589.118220188401,6956.522285195255,8210.255337707822,7589.118220188401,6956.522285195255,8210.255337707822,0.0
2025-06-12 15:15:00,7643.667811180251,7008.848076986946,8268.45443306397,7643.667811180251,7008.848076986946,8268.45443306397,0.0
2025-06-12 15:30:00,7668.29204093447,7033.001593484809,8293.882414099795,7668.29204093447,7033.001593484809,8293.882414099795,0.0
2025-06-12 15:45:00,7648.48384488524,7015.192929133646,8270.600246451722,7648.48384488524,7015.192929133646,8270.600246451722,0.0
2025-06-12 16:00:00,7629.526210398731,6997.905713219674,8248.300934430048,7629.526210398731,6997.905713219674,8248.300934430048,0.0
2025-06-12 16:15:00,7565.573809906185,6938.548120317302,8176.378942362404,7565.573809906185,6938.548120317302,8176.378942362404,0.0
2025-06-12 16:30:00,7566.82822488161,6942.359738719326,8176.393846109265,7566.82822488161,6942.359738719326,8176.393846109265,0.0
2025-06-12 16:45:00,7500.482778015456,6880.10124494784,8101.951264677344,7500.482778015456,6880.10124494784,8101.951264677344,0.0
2025-06-12 17:00:00,7424.772973094063,6808.458946232093,8017.251964443996,7424.772973094063,6808.458946232093,8017.251964443996,0.0
2025-06-12 17:15:00,7319.642335247487,6705.907413409208,7900.264725416754,7319.642335247487,6705.907413409208,7900.264725416754,0.0
2025-06-12 17:30:00,7197.316462957242,6586.376101779102,7764.397210211803,7197.316462957242,6586.376101779102,7764.397210211803,0.0
2025-06-12 17:45:00,7086.419701268852,6477.736715044069,7641.207408670871,7086.419701268852,6477.736715044069,7641.207408670871,0.0
2025-06-12 18:00:00,6969.791834992061,6363.30389061045,7511.782348407761,6969.791834992061,6363.30389061045,7511.782348407761,0.0
2025-06-12 18:15:00,6858.63056437824,6260.046181908554,7388.248608044043,6858.63056437824,6260.046181908554,7388.248608044043,0.0
2025-06-12 18:30:00,6773.130221190301,6181.5791314400485,7293.090745416468,6773.130221190301,6181.5791314400485,7293.090745416468,0.0
2025-06-12 18:45:00,6743.593634994112,6157.4115152446575,7259.715591773825,6743.593634994112,6157.4115152446575,7259.715591773825,0.0
2025-06-12 19:00:00,6700.529730207056,6119.932251265163,7211.52174514289,6700.529730207056,6119.932251265163,7211.52174514289,0.0
2025-06-12 19:15:00,6704.338080946932,6126.327346745081,7215.151191561091,6704.338080946932,6126.327346745081,7215.151191561091,0.0
2025-06-12 19:30:00,6762.78117293881,6185.785539085371,7279.103424535278,6762.78117293881,6185.785539085371,7279.103424535278,0.0
2025-06-12 19:45:00,6824.906660927611,6248.739487324316,7347.212000546257,6824.906660927611,6248.739487324316,7347.212000546257,0.0
2025-06-12 20:00:00,6891.164191977957,6315.647231734749,7419.973063206763,6891.164191977957,6315.647231734749,7419.973063206763,0.0
2025-06-12 20:15:00,7003.456139581457,6423.272870508456,7543.724733588987,7003.456139581457,6423.272870508456,7543.724733588987,0.0
2025-06-12 20:30:00,7095.6165681476905,6511.280386780175,7645.381642078627,7095.6165681476905,6511.280386780175,7645.381642078627,0.0
2025-06-12 20:45:00,7212.269306257626,6623.119238156687,7774.134103623296,7212.269306257626,6623.119238156687,7774.134103623296,0.0
2025-06-12 21:00:00,7287.519966743897,6694.681316605207,7857.342229576024,7287.519966743897,6694.681316605207,7857.342229576024,0.0
2025-06-12 21:15:00,7470.612372577784,6872.444350475852,8059.479307711748,7470.612372577784,6872.444350475852,8059.479307711748,0.0
2025-06-12 21:30:00,7558.550260253766,6954.422851129546,8156.345845877048,7558.550260253766,6954.422851129546,8156.345845877048,0.0
2025-06-12 21:45:00,7745.8150125157035,7125.1687934670335,8361.639910465068,7745.8150125157035,7125.1687934670335,8361.639910465068,0.0
2025-06-12 22:00:00,7846.408148253962,7217.201980089198,8472.279672554085,7846.408148253962,7217.201980089198,8472.279672554085,0.0
2025-06-12 22:15:00,7928.23989928709,7290.641023318048,8562.547955869863,7928.23989928709,7290.641023318048,8562.547955869863,0.0
2025-06-12 22:30:00,8007.091766656885,7361.738761433528,8649.672122774431,8007.091766656885,7361.738761433528,8649.672122774431,0.0
2025-06-12 22:45:00,8049.3534389599145,7399.417980909587,8696.83162854484,8049.3534389599145,7399.417980909587,8696.83162854484,0.0
2025-06-12 23:00:00,8050.7132752894695,7399.525838643116,8699.273020055649,8050.7132752894695,7399.525838643116,8699.273020055649,0.0
